trip_id,service_id,route_id,trip_headsign,direction_id,shape_id
4503603928005897,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005898,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005899,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005900,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005901,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005902,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005903,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005904,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005905,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005906,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005907,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005908,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005909,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005910,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005911,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005912,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005913,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005914,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005915,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005916,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005917,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005918,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005919,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005920,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005921,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005922,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005923,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005924,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005925,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005926,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005927,4503603927994199,11821949021891641,Pelletier Purpan TOULOUSE,1,4503603928005861
4503603928005959,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005960,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005961,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005962,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005963,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005964,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005965,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005966,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005967,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005968,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005969,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005970,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005971,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005972,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005973,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005974,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005975,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005976,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005977,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005978,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005979,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005980,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005981,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005982,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005983,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005984,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005985,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005986,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005987,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005988,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005989,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005990,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005991,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005992,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005993,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005994,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005995,4503603927994127,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005996,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005997,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005998,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928005999,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006000,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006001,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006002,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006003,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006004,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006005,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006006,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006007,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006008,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006009,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006010,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006011,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006012,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006013,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006014,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006015,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006016,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006017,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006018,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006019,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006020,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006021,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006022,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006023,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006024,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006025,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006026,4503603927994199,11821949021891641,Arènes TOULOUSE,0,4503603928005959
4503603928006072,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006073,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006074,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006075,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006076,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006077,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006078,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006079,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006080,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006081,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006082,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006083,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006084,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006085,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006086,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006087,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006088,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006089,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006090,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006091,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006092,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006093,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006094,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006095,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006096,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006097,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006098,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006099,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006100,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006101,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006102,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006103,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006104,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006105,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006106,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006107,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006108,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006109,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006110,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006111,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006112,4503603927994532,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006113,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006114,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006115,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006116,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006117,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006118,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006119,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006120,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006121,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006122,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006123,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006124,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006125,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006126,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006127,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006128,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006129,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006130,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006131,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006132,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006133,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006134,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006135,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006136,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006137,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006138,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006139,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006140,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006141,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006142,4503603927994485,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006143,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006144,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006145,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006146,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006147,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006148,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006149,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006150,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006151,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006152,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006153,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006154,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006155,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006156,4503603928006143,11821949021891642,Portet Gare SNCF PORTET-SUR-GARONNE,1,4503603928006072
4503603928006157,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006158,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006159,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006160,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006161,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006162,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006163,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006164,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006165,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006166,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006167,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006168,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006169,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006170,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006171,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006172,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006173,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006174,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006175,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006176,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006177,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006178,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006179,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006180,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006181,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006182,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006183,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006184,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006185,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006186,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006187,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006188,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006189,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006190,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006191,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006192,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006193,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006194,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006195,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006196,4503603927994532,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006197,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006198,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006199,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006200,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006201,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006202,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006203,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006204,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006205,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006206,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006207,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006208,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006209,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006210,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006211,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006212,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006213,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006214,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006215,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006216,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006217,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006218,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006219,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006220,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006221,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006222,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006223,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006224,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006225,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006226,4503603927994485,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006227,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006228,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006229,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006230,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006231,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006232,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006233,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006234,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006235,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006236,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006237,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006238,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006239,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006240,4503603928006143,11821949021891642,Basso Cambo TOULOUSE,0,4503603928006157
4503603928006478,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006479,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006480,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006481,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006482,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006483,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006484,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006485,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006486,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006487,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006488,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006489,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006490,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006491,4503603927994127,11821949021891646,Balma-Gramont BALMA,0,4503603928006478
4503603928006506,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006507,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006508,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006509,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006510,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006511,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006512,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006513,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006514,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006515,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006516,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006517,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
4503603928006518,4503603927994127,11821949021891646,La Terrasse TOULOUSE,1,4503603928006506
